Z,Y,X,raw core,raw hollow,DoG core,DoG hollow,override
saved,parameters,"(core, vicinity, zerolvl, toplvl,transp):",-14.125000000001128,9604.4816223141788,148.31250000000009,7062.5,0.8
34,812,512,120.263,115.056,-4.12486,-2.198,
34,812,580,116.477,112.988,0.426085,0.115254,
34,812,653,113.606,111.566,-4.12486,-2.198,
34,812,675,114.378,111.763,0.835855,0.735167,
34,812,684,114.841,112.493,-3.33635,-1.9357,
34,813,540,116.862,114.683,-0.716387,-0.38528,
34,815,445,119.591,114.784,-2.64201,-1.69979,
34,815,559,115.884,111.775,-0.604564,0.102632,
34,816,502,116.906,113.772,-3.11373,-1.41821,
34,817,494,116.409,113.076,-0.871976,0.80614,
34,817,609,114.372,111.016,-3.11373,-1.41821,
34,819,421,117.409,114.797,1.58632,0.75866,
34,819,528,116.563,113.727,-3.11373,-1.41821,
34,820,551,115.846,113.008,-1.51942,-0.0828353,
34,821,416,118.759,114.617,-3.11373,-1.41821,
34,821,545,115.626,112.712,0.150888,0.0874738,
34,821,617,113.284,111.156,-1.89191,-1.5586,
34,822,539,116.607,112.401,-2.22415,-1.62359,
34,822,583,117.366,113.369,-0.654783,-1.58466,
34,822,628,114.004,110.848,-4.25925,-2.42608,
34,822,666,116.705,112.589,-0.654783,-1.58466,
34,823,517,117.769,113.968,1.41743,0.268164,
34,824,408,117.67,114.131,-1.1659,-1.49495,
34,824,578,114.529,112.226,-1.05065,0.199948,
34,825,438,117.445,113.667,-1.1659,-1.49495,
34,825,477,118.207,113.018,0.0114847,-0.0136965,
34,826,502,115.824,113.103,-0.921048,-1.78717,
34,827,640,113.494,111.246,-0.234638,-0.357426,
34,827,676,115.228,112.339,-0.837039,-2.13977,
34,828,564,114.537,111.807,35.7487,9.90562,
34,828,585,114.919,112.104,-1.77616,-2.27178,
34,828,597,113.948,111.281,0.273739,0.137162,
34,829,446,118.469,113.222,-4.46129,-2.45913,
34,829,481,116.658,113.091,1.41743,0.268164,
35,508,453,234.885,215.993,-5.00647,-2.77421,
35,511,554,301.506,268.568,0.147025,-0.0862077,7
35,517,409,186.759,175.674,-3.9095,-3.34465,
35,519,578,287.872,268.509,-4.25925,-2.42608,
35,520,590,526.007,438.727,-3.13447,-3.30761,
35,528,578,381.371,293.177,1.07988,-0.284233,7
35,532,558,327.773,283.233,-3.13447,-3.30761,7
35,537,655,196.399,191.481,-16.5827,1.42191,
35,544,416,172.21,166.976,-3.13447,-3.30761,
35,548,532,256.387,217.907,-1.82433,-0.454763,7
35,555,507,217.981,202.219,-2.47768,-3.10252,
35,559,503,224.458,200.918,0.716118,0.041289,
35,559,531,218.442,209.922,-2.02202,-2.75451,
35,566,519,206.791,195.847,-0.121069,-0.127998,
35,571,527,233.224,220.951,-2.02202,-2.75451,
35,572,637,213.292,200.558,0.0114847,-0.0136965,
35,585,416,188.195,180.372,-2.68197,-1.25422,
35,586,543,207.85,200.303,4.6523,-2.12936,
35,588,494,226.698,190.196,-2.68197,-1.25422,
35,601,441,184.961,171.75,-0.55122,-0.616108,
35,615,547,305.447,276.814,-2.10223,-0.790085,
35,626,458,157.071,150.732,0.0293204,-0.00351001,
35,630,456,153.05,150.542,-2.10223,-0.790085,
35,635,636,182.01,174.148,0.0281886,-0.0655929,
35,642,624,192.388,182.797,-0.397694,-1.45851,
35,646,662,191.266,178.023,0.273739,0.137162,
35,649,622,184.193,175.937,-4.74517,-2.46181,
35,682,469,4166.06,3747.71,-6.62443,-2.29545,
35,688,411,2065.47,1681.97,-5.83225,-3.41947,
35,689,531,827.605,565.233,1.98839,1.31958,
35,689,578,333.871,272.819,-5.83225,-3.41947,
