Z,Y,X,raw core,raw hollow,DoG core,DoG hollow,override
saved,parameters,"(core, vicinity, zerolvl, toplvl,transp):",-4.0269697298978002e-12,3817.51235839844,252.32500000000005,25232.5,0.8
43,547,532,3279.67,2959.21,-3.31773,-2.94629,
43,548,501,2149.01,1917.12,-0.121473,0.0608929,
43,557,517,2501.01,2224.54,-2.78445,-2.67857,
43,580,414,463.184,443.92,-0.703527,-0.059883,
43,609,339,3747.74,2436.92,-2.78296,-0.284426,
43,609,362,2677.28,2126.6,0.119989,0.0252857,
43,628,375,2218.73,1877.0,-16.5453,-11.4882,
43,629,385,1942.25,1592.56,-9.84895,-5.10321,
43,637,415,2393.97,1781.21,-9.84895,-5.10321,
43,673,442,2026.1,1471.29,5.3735,1.42058,
43,675,449,1784.68,1372.05,-8.15942,-7.02094,
43,688,481,1160.28,1021.79,-0.0721079,0.0547541,
43,696,342,141.772,134.238,-9.30818,-7.41188,
43,701,358,142.795,137.159,23.2381,37.4207,
43,705,341,136.982,133.115,-10.9655,-6.98432,
43,706,382,149.602,141.851,25.1658,26.1793,
43,707,604,242.776,229.174,-7.2982,-5.74754,
43,715,346,136.487,131.313,-0.463797,-0.220836,
43,717,593,445.23,279.285,-7.64626,-4.71594,
43,725,376,138.158,135.369,-16.9313,-11.3507,
43,728,391,141.581,135.573,-53.8208,-32.4022,
43,730,340,130.778,126.653,12.7178,2.1385,
43,732,424,145.304,139.134,-48.7996,-33.6518,
43,734,348,133.236,128.91,-2.52375,-2.0712,
43,738,412,139.661,133.025,-15.7019,-11.3169,
43,739,388,139.215,132.363,-0.336011,-0.283979,
43,739,418,139.761,135.141,-1.57049,-4.11601,
43,742,345,129.475,124.57,30.7292,0.44136,
43,744,378,135.379,130.772,-9.97488,-12.5338,
43,745,372,135.163,129.968,-18.2349,-6.84249,
43,745,412,141.835,132.145,24.689,19.7551,
43,747,351,131.338,126.983,27.4676,-2.61336,
43,747,398,134.594,129.404,59.7049,41.0309,
43,750,465,147.415,139.122,3.24061,18.519,
43,752,420,138.338,131.408,100.372,61.8228,
43,752,575,160.186,151.194,0.579736,-0.101089,
43,753,365,132.778,127.071,9.37909,7.28143,
43,755,541,156.813,151.523,15.7755,10.8524,
43,756,356,129.435,125.81,-8.1442,-11.287,
43,759,381,132.241,126.269,0.0356825,0.0459269,
43,760,336,126.487,122.426,69.2776,45.3246,
43,763,414,135.081,129.982,24.4118,36.5039,
43,764,533,148.866,144.29,122.661,84.9828,
43,765,408,133.451,128.16,-29.562,10.6038,
43,766,617,142.125,134.785,183.203,124.349,
43,766,626,139.076,134.641,12.5306,-2.65779,
43,768,337,125.847,122.112,285.716,187.989,
43,768,376,128.125,123.91,-11.0178,-10.457,
43,772,433,131.433,128.289,396.393,245.077,
43,774,345,126.867,122.663,14.5255,9.95254,
43,774,472,138.563,133.814,275.622,196.328,
43,774,612,137.98,132.89,-16.0258,-13.5641,
43,776,411,129.297,125.869,196.209,167.735,
43,776,422,130.034,124.148,33.2363,17.8427,
43,777,337,123.6,120.829,196.209,167.735,
43,777,351,125.654,122.001,-12.9482,-12.3301,
43,777,374,128.027,123.037,118.003,109.18,
43,777,485,136.315,131.401,15.0999,10.6815,
43,777,624,137.662,130.941,101.053,86.9434,
43,778,474,133.582,131.929,18.5294,19.7489,
43,778,477,135.644,131.23,82.4752,72.6631,
43,778,494,138.864,132.484,3.21537,7.14594,
43,778,603,137.674,133.515,82.4752,72.6631,
43,779,565,141.333,136.123,-16.0258,-13.5641,
43,780,607,138.171,133.004,33.3721,42.8749,
43,782,356,125.982,120.86,25.6082,13.3881,
43,782,368,124.604,122.04,33.3721,42.8749,
43,783,436,131.323,125.794,-21.4374,17.6854,
43,783,491,134.938,131.224,4.73509,2.22753,
43,783,498,135.288,132.41,-0.675131,-0.0232166,
43,783,543,140.265,134.588,-3.37294,-19.0228,
43,784,404,127.333,123.62,-12.4955,-11.4225,
43,784,423,128.83,124.35,-3.37294,-19.0228,
43,784,495,135.435,131.356,0.186718,0.0820637,
43,786,444,131.541,126.124,-16.1902,-26.3172,
43,788,410,128.093,124.25,19.3831,6.88507,
43,788,574,137.56,131.914,-36.943,-37.649,
43,789,359,123.095,120.181,0.0431919,0.0692329,
43,789,476,132.184,128.94,-41.1475,-42.165,
43,789,565,135.864,132.035,-4.30288,-1.61401,
43,790,417,126.309,122.534,-70.5692,-47.8261,
43,790,620,137.091,129.435,6.65751,12.2318,
43,791,400,132.421,123.116,-78.9049,-47.3185,
43,792,427,127.336,123.88,-1.70961,-1.0981,
43,792,529,140.407,133.325,-54.0679,-27.9562,
43,792,626,133.669,128.119,-16.5453,-11.4882,
43,793,460,130.669,126.469,-33.612,-12.1393,
43,796,379,122.89,119.097,-0.471414,0.0354943,
43,796,396,124.738,121.973,-9.19753,7.30007,
43,796,518,135.402,132.122,-25.5667,-17.6496,
43,796,529,136.53,132.617,17.4337,28.322,
43,796,542,135.954,130.987,-0.00228677,-0.0125359,
43,797,355,125.028,119.449,17.4337,28.322,
43,797,407,124.769,122.1,0.618615,0.251759,
43,797,510,136.059,129.48,78.5948,61.3218,
43,797,558,136.933,130.646,-7.66937,-0.76286,
43,797,565,134.678,130.864,78.5948,61.3218,
43,798,384,124.478,119.7,24.4118,36.5039,
43,798,438,128.102,123.004,115.407,89.5002,
43,798,465,131.384,125.525,-5.2871,-4.3025,
43,799,344,120.739,118.55,139.859,93.6459,
43,799,625,133.954,127.104,15.0999,10.6815,
43,800,589,133.592,128.076,139.859,93.6459,
43,801,414,126.507,121.14,-0.297258,-0.0274281,
43,802,489,130.602,127.688,139.859,93.6459,
43,804,505,133.43,127.916,-0.0432499,-0.100781,
43,804,551,134.471,128.484,157.201,102.399,
43,806,486,129.037,126.135,-18.7769,-14.5093,
43,807,379,123.206,119.264,157.201,102.399,
43,807,532,131.622,127.276,-11.4294,-10.6631,
43,807,586,133.718,127.247,156.847,107.062,
43,808,389,123.817,120.171,-7.66937,-0.76286,
43,808,475,129.295,124.466,156.847,107.062,
43,808,569,132.133,127.927,25.6082,13.3881,
43,808,612,131.087,125.122,156.847,107.062,
43,810,344,122.554,118.275,18.5535,31.0385,
43,812,435,124.114,121.025,156.847,107.062,
43,812,472,128.446,123.737,-0.206449,-0.0859081,
43,812,529,132.856,126.901,156.847,107.062,
43,812,576,129.041,126.534,0.452774,0.230705,
43,814,342,122.622,117.106,158.477,108.456,
43,814,364,123.413,119.045,0.283625,0.00871404,
43,814,462,127.678,124.458,158.477,108.456,
43,815,548,130.281,126.504,-0.112789,-0.0957329,
43,815,578,131.701,126.445,158.477,108.456,
43,816,334,121.278,117.26,-0.305378,-0.112826,
43,816,454,126.852,121.237,158.477,108.456,
43,816,621,128.665,124.921,0.764817,-0.0870833,
43,817,438,126.826,121.914,159.663,107.508,
43,817,477,126.96,123.499,0.214103,0.1134,
43,818,493,129.24,123.281,158.473,103.803,
43,819,364,121.157,117.531,-0.642869,-0.0699639,
43,819,614,131.099,123.447,140.42,79.1854,
43,822,598,131.378,125.683,-4.30288,-1.61401,
43,823,358,121.359,117.653,140.42,79.1854,
43,823,444,122.083,119.584,-1.09551,-3.56186,
43,823,557,129.43,124.198,107.044,58.7333,
43,824,380,123.101,117.054,-4.50354,-3.19381,
43,824,480,126.278,122.613,107.044,58.7333,
43,824,541,130.147,125.636,-0.629459,-0.068944,
43,825,475,127.268,121.878,107.044,58.7333,
43,826,580,127.576,123.989,0.00108537,-0.14928,
43,826,609,127.3,123.872,107.044,58.7333,
43,827,471,122.288,119.886,-0.123469,0.0656458,
43,827,506,130.128,121.652,53.454,37.1676,
43,827,524,131.214,124.817,-25.2238,-7.89727,
43,828,440,122.71,119.523,53.454,37.1676,
43,829,359,120.847,116.298,-11.0614,-10.5672,
43,829,451,125.131,120.66,53.454,37.1676,
43,831,389,122.046,118.114,0.0189311,-0.173761,
43,831,412,121.602,118.38,-35.5195,-3.21391,
43,831,442,124.545,118.964,15.0421,4.11034,
43,831,474,123.013,120.868,-39.5126,-23.3225,
43,831,508,125.534,123.419,-22.2611,-15.3566,
43,831,604,125.068,121.039,-39.5126,-23.3225,
43,832,349,118.837,115.953,0.448478,0.0550568,
43,832,557,127.426,121.884,-32.8286,-20.0943,
43,833,492,125.075,121.593,-11.7423,-7.43816,
43,834,334,118.144,117.037,-32.8286,-20.0943,
43,834,537,126.353,121.155,0.36576,-0.0457656,
43,835,397,120.947,118.288,-32.8286,-20.0943,
43,836,348,119.596,116.372,0.214103,0.1134,
43,836,403,120.298,117.569,-21.9265,-12.8819,
43,836,507,128.324,122.048,-14.1466,-12.2946,
43,836,590,124.72,121.239,-21.9265,-12.8819,
43,838,417,121.478,118.217,0.275293,0.0922356,
43,838,476,125.099,119.389,-4.78858,-6.38204,
43,839,434,122.272,118.087,-10.2957,20.7479,
43,840,409,119.67,116.027,13.4853,-1.71622,
43,840,576,122.178,120.842,-6.38858,-8.91355,
43,841,385,118.639,115.78,13.4853,-1.71622,
43,841,444,123.403,119.035,0.47646,0.139768,
43,841,496,122.221,120.4,13.4853,-1.71622,
43,842,363,121.358,115.611,0.618615,0.251759,
43,842,519,125.162,121.49,24.4229,2.15762,
43,843,344,117.149,114.769,-1.67968,-0.329604,
43,843,348,116.823,114.391,21.7134,8.5012,
43,844,377,121.657,116.419,16.8283,11.2288,
43,844,502,125.456,121.497,21.7134,8.5012,
43,845,572,123.743,120.51,61.49,11.4111,
43,847,499,123.682,120.753,21.7134,8.5012,
43,848,417,119.998,115.156,-0.337333,0.164354,
43,849,430,120.228,117.008,21.7134,8.5012,
43,850,348,117.312,114.995,0.47646,0.139768,
43,851,481,122.123,119.168,21.7134,8.5012,
43,851,589,122.94,119.516,-0.20834,0.0728856,
43,853,351,117.933,115.21,23.8259,8.27104,
43,855,478,125.022,118.628,9.13359,3.89399,
43,856,360,118.653,114.723,23.8259,8.27104,
43,856,463,124.823,117.166,-28.0786,-17.8051,
43,857,507,123.196,119.377,23.8259,8.27104,
43,858,517,125.396,118.392,-0.0969634,-0.0787109,
43,859,557,124.918,119.986,23.8259,8.27104,
43,861,544,122.287,119.232,0.12093,-0.0567566,
43,862,487,121.911,118.802,23.8259,8.27104,
43,862,521,123.595,119.335,0.214103,0.1134,
43,863,515,121.767,119.977,27.5071,7.77316,
43,864,383,118.787,115.534,15.5576,25.7062,
43,865,445,120.579,115.795,27.5071,7.77316,
43,865,487,121.519,117.773,-4.86017,-3.16892,
43,866,362,116.429,114.656,27.5071,7.77316,
44,543,529,3046.38,2837.58,-0.675131,-0.0232166,
44,545,516,3434.54,2628.6,30.3765,7.22315,
44,551,523,3009.85,2621.7,16.954,9.03511,
44,553,507,2522.12,2122.89,30.3765,7.22315,
44,575,369,1731.12,1478.08,0.498332,0.244296,
44,600,345,3578.61,2807.57,30.1606,6.75307,
44,609,345,2772.81,2218.25,-0.0502501,0.0671868,
44,609,355,2956.35,2312.12,24.0439,7.03876,
44,611,382,1934.47,1601.29,-16.5453,-11.4882,
44,616,367,1755.58,1435.53,16.2768,7.47966,
44,623,352,1935.75,1558.64,-0.463797,-0.220836,
44,631,380,2380.72,1846.44,18.2071,4.91258,
44,638,383,1817.01,1526.0,0.126328,-0.071612,
44,661,436,2454.5,1861.02,0.126366,-0.00440481,
44,680,376,234.132,198.275,17.2065,5.43433,
44,680,453,1758.2,1337.02,16.8283,11.2288,
44,691,336,138.633,134.694,17.2065,5.43433,
44,696,347,141.692,138.385,-0.121473,0.0608929,
44,703,336,137.286,133.746,17.2065,5.43433,
44,703,368,144.241,138.243,-0.101641,-0.165164,
44,713,339,133.494,131.832,15.9879,5.76012,
44,726,350,135.108,129.726,16.2715,12.0069,
44,729,424,147.382,141.952,15.9879,5.76012,
44,739,392,137.994,132.75,0.407795,0.0184614,
44,741,464,155.561,146.346,15.9879,5.76012,
44,743,354,130.897,126.97,0.241984,0.0644516,
44,743,366,136.305,129.457,15.9879,5.76012,
44,743,392,139.025,132.308,-0.0432499,-0.100781,
44,743,440,143.813,138.515,12.2749,6.12987,
44,749,366,133.182,127.774,16.954,9.03511,
44,750,361,131.078,126.521,15.3006,3.3467,
44,751,369,133.489,127.57,-4.30863,-3.44619,
44,752,375,133.259,127.67,15.3006,3.3467,
44,753,343,127.659,124.106,-0.297258,-0.0274281,
44,753,436,137.84,134.875,15.3006,3.3467,
44,756,425,138.812,133.122,0.47646,0.139768,
44,756,625,148.504,139.205,15.3006,3.3467,
44,758,560,157.771,149.214,0.198263,0.0301492,
44,762,408,133.817,129.281,11.4966,1.68346,
44,762,548,152.613,147.467,30.7292,0.44136,
44,766,381,128.672,125.247,11.4966,1.68346,
44,766,493,144.681,137.115,17.5122,6.32247,
44,769,393,128.852,126.042,11.4966,1.68346,
44,769,590,145.17,140.44,-0.243978,-0.358384,
44,770,442,133.98,131.291,6.21016,1.18135,
44,770,575,145.561,139.091,-0.351247,-0.188627,
44,772,568,145.452,141.137,6.21016,1.18135,
44,773,444,135.089,130.792,0.0813386,-0.0299043,
44,773,495,141.77,136.539,2.76518,0.178898,
44,774,390,129.409,123.639,-4.54851,-1.37331,
44,774,407,130.602,125.519,2.76518,0.178898,
44,774,447,136.026,129.521,-0.490085,-0.65203,
44,774,475,138.37,134.08,2.76518,0.178898,
44,774,584,143.588,137.673,0.343882,0.136734,
44,777,399,130.053,125.54,1.79197,-0.938454,
44,778,346,126.832,122.136,-4.86017,-3.16892,
44,778,449,133.495,126.784,1.79197,-0.938454,
44,779,379,126.055,122.466,-0.112789,-0.0957329,
44,781,452,131.382,126.974,2.47169,-1.03727,
44,781,461,133.448,129.863,-0.41611,-0.103644,
44,782,392,127.484,124.218,4.15293,0.00783184,
44,782,429,131.064,124.576,17.5122,6.32247,
44,782,582,137.252,133.839,4.15293,0.00783184,
44,783,585,139.208,133.859,-0.235913,-0.0918325,
44,784,606,138.457,133.201,9.33287,2.88263,
44,785,373,125.241,122.182,-0.279978,-0.177425,
44,785,565,138.157,134.497,6.47284,2.5134,
44,786,462,132.112,127.434,-18.2349,-6.84249,
44,786,472,135.004,129.643,6.47284,2.5134,
44,787,366,123.776,120.261,15.0421,4.11034,
44,787,377,124.635,120.647,6.47284,2.5134,
44,788,370,126.08,122.136,-0.0137388,-0.10015,
44,788,490,135.947,130.09,4.13962,1.21524,
44,789,481,132.672,129.273,12.9897,8.58007,
44,791,387,125.496,122.585,4.13962,1.21524,
44,791,390,125.459,122.543,-0.862911,-0.270709,
44,791,455,130.4,124.428,4.13962,1.21524,
44,791,471,133.997,127.337,0.0431919,0.0692329,
44,791,511,136.502,132.059,2.66924,-0.0154535,
44,791,571,134.971,133.298,0.407795,0.0184614,
44,792,413,128.15,122.065,1.43593,-0.554189,
44,792,547,137.175,132.347,-0.173159,0.0109164,
44,792,581,138.865,131.438,1.43593,-0.554189,
44,793,598,136.174,131.962,0.338486,-0.167729,
44,796,361,122.438,119.52,2.607,-1.11109,
44,796,443,129.319,125.31,-0.461674,-0.0160953,
44,797,610,135.66,130.014,2.607,-1.11109,
44,799,525,136.145,133.234,0.168626,-0.0473748,
44,799,555,135.755,131.841,2.607,-1.11109,
44,800,381,123.101,119.873,0.636028,0.155245,
44,801,471,134.206,125.146,3.78576,-0.979914,
44,802,541,133.805,128.519,-1.87522,-1.12938,
44,803,445,126.297,123.232,1.96989,-0.438488,
44,803,460,131.032,123.955,-11.7423,-7.43816,
44,803,583,134.749,129.66,1.96989,-0.438488,
44,805,450,129.854,123.939,-1.71372,-1.32137,
44,805,467,127.96,124.267,0.0,0.257533,
44,805,474,129.351,123.784,16.2715,12.0069,
44,806,511,132.251,127.657,0.0,0.257533,
44,807,418,126.682,122.071,-16.0258,-13.5641,
44,808,470,126.905,123.219,0.0,0.257533,
44,808,545,132.655,127.175,12.7178,2.1385,
44,809,515,131.925,127.625,0.0,0.257533,
44,810,624,129.648,126.707,0.283625,0.00871404,
44,811,372,125.674,118.871,0.0,0.257533,
44,811,498,130.338,125.138,0.0636724,-0.0412052,
44,811,616,131.851,126.833,0.0,0.257533,
44,813,408,126.766,121.64,0.579736,-0.101089,
44,813,458,125.769,123.392,0.0,0.0608751,
44,814,431,125.586,122.429,12.5765,10.953,
44,816,441,125.305,122.076,0.0,0.0608751,
44,816,471,126.569,123.728,-0.0137388,-0.10015,
44,817,415,125.566,120.524,0.0,0.0,
44,817,609,126.391,123.899,-0.469679,-0.100348,
44,819,469,129.203,122.656,0.0,0.0,
44,819,483,129.544,123.713,-4.54851,-1.37331,
44,819,556,129.128,126.113,0.0,0.0,
44,821,541,127.701,126.382,0.476589,0.0427588,
44,821,546,130.17,124.836,0.0,0.0,
44,821,560,131.0,126.385,13.8751,12.9045,
44,823,384,120.811,117.501,0.0,0.0,
44,823,393,122.613,118.046,14.5255,9.95254,
44,823,455,123.509,121.695,0.0,0.0,
44,827,422,121.273,119.661,-15.9403,0.0206614,
44,827,460,124.04,120.774,0.0,0.0,
44,828,480,126.07,122.767,0.138114,-0.0383167,
44,828,565,127.964,125.021,0.0,0.0,
44,829,489,127.908,122.637,0.26032,0.0661083,
44,833,446,122.098,118.987,0.0,0.0,
44,834,488,125.012,120.816,-14.1466,-12.2946,
44,834,499,126.247,121.79,0.0,0.0,
44,834,547,126.257,122.843,0.36576,-0.0457656,
44,835,532,127.826,122.911,0.0,0.0,
44,835,579,128.171,122.566,-4.30112,-3.92643,
44,835,582,129.055,123.267,0.0,0.0,
44,836,351,120.02,115.71,-24.3511,-16.5007,
44,836,422,122.771,117.99,0.0,0.0,
44,836,459,121.778,118.107,0.198263,0.0301492,
44,836,572,126.164,121.821,0.0,0.0,
44,836,603,124.794,121.278,25.1658,26.1793,
44,838,406,120.501,117.618,0.0,0.0,
44,839,531,125.879,121.246,15.0421,4.11034,
44,840,557,126.168,122.885,0.0,0.0,
44,841,485,125.248,119.726,0.240761,-0.201091,
44,841,627,123.982,120.266,0.0,0.0,
44,842,393,119.087,115.085,11.9795,4.35951,
44,842,512,125.286,121.536,0.0,0.0,
44,844,442,123.086,118.122,-0.465823,0.275957,
44,844,460,121.304,117.31,0.0,0.0,
44,844,523,128.088,122.762,16.954,9.03511,
44,844,578,124.399,121.53,0.0,0.0,
44,847,410,119.026,115.724,14.5255,9.95254,
44,847,613,125.785,120.376,0.0,0.0,
44,851,360,119.163,114.915,21.4011,29.7043,
44,851,586,122.729,119.994,0.0,0.0,
44,853,346,118.75,114.45,-0.420848,-0.0772399,
44,853,460,122.548,118.078,0.0,0.0,
44,853,608,124.7,119.097,0.484748,0.0288054,
44,854,449,121.407,117.091,0.0,0.0,
44,857,588,123.193,119.989,-0.148255,-0.17042,
44,857,592,123.378,119.606,0.0,0.0,
44,859,401,119.38,116.097,-14.1466,-12.2946,
44,859,618,122.418,117.861,0.0,0.0,
44,860,471,120.52,117.089,-4.77303,-5.83685,
44,860,506,122.996,118.955,0.0,0.0,
44,861,362,117.911,114.671,14.5255,9.95254,
44,861,376,117.4,114.497,0.0,0.0,
44,863,349,118.604,114.317,-0.336011,-0.283979,
44,864,354,117.952,114.313,0.0,0.0,
44,864,458,120.902,117.215,-0.0502501,0.0671868,
44,864,502,123.096,118.77,0.0,0.0,
44,864,528,125.757,120.905,25.6082,13.3881,
44,865,608,123.761,119.324,0.0,0.0,
44,866,387,119.837,115.761,-0.779387,-0.138231,
