Z,Y,X,raw core,raw hollow,DoG core,DoG hollow,override
83,741,564,248.327,228.418,-0.708977,-0.108925,
83,741,581,267.825,254.486,-1.16877,-0.316441,
83,742,558,233.449,225.194,-1.14249,-0.0551862,
83,756,624,317.781,300.183,2.14181,-0.291529,
83,764,552,291.457,266.045,-1.07281,-0.0159928,
83,768,566,269.626,249.881,-2.32645,-1.05161,
83,770,536,314.299,263.378,-1.07281,-0.0159928,7
83,770,586,311.167,293.775,-0.971752,-0.391967,
83,778,570,274.396,255.052,-1.07281,-0.0159928,
83,779,584,326.745,292.073,-1.27918,-0.905249,
83,782,576,288.423,272.671,0.220295,0.137458,
83,786,513,254.405,225.705,-0.259446,-0.452479,
84,444,577,220.953,211.316,0.842155,0.199653,
84,446,587,263.129,241.092,-0.567858,-0.277468,
84,463,545,311.546,288.898,0.842155,0.199653,
84,467,529,337.088,303.291,-0.054854,-0.123703,
84,469,554,304.08,272.768,1.00352,0.473934,
84,470,606,239.284,231.187,-2.57995,-1.01302,
84,472,547,270.139,251.303,1.52621,0.339915,
84,473,467,241.117,228.953,-2.41241,-0.58903,
84,475,571,530.442,423.247,-1.17748,0.0410298,
84,475,602,234.764,226.485,-0.255691,-0.55826,
84,476,543,249.413,241.485,-0.937596,-0.163819,
84,476,623,229.909,216.16,6.30119,2.21092,
84,479,595,239.237,229.672,-0.937596,-0.163819,
84,480,524,257.008,245.254,-1.28697,-0.662406,
84,481,571,498.082,371.433,-0.273894,-0.37349,
84,488,599,218.473,206.624,-3.06276,-1.01757,
84,489,603,213.757,206.382,0.930478,-0.480563,
84,490,560,254.67,231.749,-0.697703,-0.393928,
84,491,593,212.932,204.462,0.930478,-0.480563,
84,495,628,223.486,211.837,-0.288968,-0.452947,
84,503,515,258.44,246.043,0.930478,-0.480563,
84,503,550,218.669,214.123,0.372502,0.100821,
84,507,467,209.747,199.803,0.0,0.0301758,
84,508,548,226.723,213.145,-0.305814,0.140747,
84,511,508,250.387,238.832,0.0,0.0430669,
84,527,625,230.286,222.282,-1.14118,-0.405023,
84,529,529,221.47,212.625,0.0,0.0430669,
84,543,584,233.342,219.798,0.0292397,-0.307996,
84,550,543,233.054,219.485,0.0,0.0,
84,551,556,225.312,219.217,0.257216,0.028693,
84,554,578,251.499,236.161,0.0,0.0,
84,555,453,282.34,247.005,-1.26702,-0.204574,
84,559,552,239.216,226.663,0.0,0.0,
84,561,565,229.114,222.088,-0.648394,-0.221967,
84,562,561,232.96,224.165,0.0,0.0,
84,565,541,250.665,238.919,-2.65337,-0.571153,
84,574,577,366.829,303.335,0.0,0.0,7
84,575,500,265.673,243.613,-2.57995,-1.01302,
84,577,520,236.791,221.059,0.0,0.0,
84,595,497,228.516,219.647,0.0,0.0,
84,595,550,231.193,223.761,-0.420872,-0.48277,
84,604,516,228.827,215.151,0.0,0.0,
84,610,501,230.226,221.655,-0.471919,-0.27955,
84,612,534,234.276,225.356,0.0,0.0,
84,613,529,227.324,218.684,0.351269,-0.46698,
84,614,520,231.066,219.351,0.0,0.0,
84,614,584,290.711,272.055,2.13454,0.433888,
84,620,607,272.29,257.441,0.0,0.0,
84,621,522,272.914,236.415,0.351269,-0.46698,7
84,626,460,263.372,239.611,0.0,0.0,
84,627,603,265.6,249.71,-0.905046,0.189822,
84,630,522,236.371,231.747,0.0,0.0,
84,631,576,263.502,248.242,-0.309265,0.361218,
84,632,572,256.774,247.219,0.0,0.0,
84,633,519,237.195,225.895,-0.944429,-0.570522,
84,636,450,266.305,237.489,0.0,0.0,
84,636,540,224.063,216.988,-2.65337,-0.571153,
84,639,608,266.328,259.272,0.0,0.0,
84,640,493,213.75,204.094,-0.0932797,0.0962919,
84,640,560,246.77,237.749,0.0,0.0,
84,642,433,313.092,257.507,0.221191,-0.264697,7
84,646,438,311.762,252.797,0.0,0.0,7
84,648,479,235.112,220.314,-2.06549,-0.370235,
84,649,565,240.612,230.374,0.0,0.0,
84,649,612,289.223,277.885,-0.961077,-0.228424,
84,652,552,230.363,218.998,0.0,0.0,
84,654,500,232.933,222.806,-0.776951,-1.32859,
84,656,468,246.68,226.461,0.0,0.0,
84,657,596,249.175,235.686,-0.445178,0.254611,
84,658,431,322.055,265.55,0.0,0.0,7
84,658,576,234.79,225.363,-1.28501,-0.622773,
84,661,514,214.728,207.855,0.0,0.0,
84,662,550,232.72,224.128,-1.30142,-0.873008,
84,666,618,281.847,272.539,0.0,0.0,
84,667,508,214.508,204.776,-1.96036,-0.801772,
84,667,575,239.966,227.276,0.0,0.0,
84,668,468,263.588,246.413,-1.18046,0.0917467,
84,668,584,240.51,230.916,0.0,0.0,
84,668,610,276.502,257.653,-1.16877,-0.316441,
84,670,508,212.698,203.735,0.0,0.0,
84,673,437,377.258,289.24,-0.305814,0.140747,7
84,674,561,235.834,226.185,0.0,0.0,
84,676,571,220.89,212.246,-0.122356,-0.590937,
84,679,536,228.825,221.166,0.0,0.0,
84,679,571,217.8,209.269,-0.992111,-1.07132,
84,680,499,246.284,231.996,0.0,0.0,
84,681,442,371.043,287.148,-2.22586,-1.14913,7
84,681,564,235.163,218.517,0.0,0.0,
84,683,603,268.87,253.232,-0.705896,0.123988,
84,685,459,257.944,245.681,0.0,0.0,
84,686,449,246.908,238.866,-1.26702,-0.204574,
84,687,541,227.634,221.088,0.0,0.0,
84,695,569,229.093,216.722,-0.878478,-0.539838,
84,696,437,263.607,251.895,0.0,0.0,
84,697,582,248.823,235.27,-0.645109,-0.655199,
84,703,463,265.632,240.014,0.0,0.0,
84,704,499,227.523,214.936,-1.57708,-0.149474,
84,705,564,229.162,220.264,0.0,0.0,
84,707,555,227.456,216.592,0.782897,0.343072,
84,711,581,233.745,224.751,0.0,0.0,
84,711,627,294.923,279.942,-0.990747,-0.50971,
84,712,456,234.737,221.798,0.0,0.0,
84,713,514,226.758,207.367,-0.680281,-0.782416,
84,715,496,252.34,233.686,0.0,0.0,
84,716,546,230.293,219.89,-1.18404,-0.98183,
84,716,580,239.794,228.188,0.0,0.0,
84,716,585,245.042,231.782,-0.538802,0.437982,
84,717,616,294.986,277.743,0.0,0.0,
84,718,529,219.868,212.148,-1.03228,-0.032229,
84,718,540,228.07,217.634,0.0,0.0,
84,718,576,244.147,232.492,0.804048,0.685023,
84,719,456,247.418,226.178,0.0,0.0,
84,719,521,230.893,220.455,-0.239573,-0.495983,
84,719,536,225.33,217.695,0.0,0.0,
84,719,604,300.799,279.405,0.437134,0.190013,
84,721,467,224.263,210.425,0.0,0.0,
84,723,473,244.997,221.402,-0.571822,-0.162168,
84,723,583,243.281,237.362,0.0,0.0,
84,724,543,218.593,211.56,0.804048,0.685023,
84,724,604,287.128,275.864,0.0,0.0,
84,725,566,236.794,227.067,2.09208,-0.242892,
84,728,602,294.585,275.752,0.0,0.0,
84,729,570,233.916,225.66,-2.03333,-0.839696,
84,732,556,230.875,218.854,0.0,0.0,
84,733,513,223.113,214.333,-1.28501,-0.622773,
84,735,561,235.509,226.423,0.0,0.0,
84,737,451,194.628,187.566,-0.691557,-0.514455,
84,740,478,218.197,208.511,0.0,0.0,
84,741,569,238.608,226.758,-1.17597,-1.38629,
84,742,463,210.577,197.456,0.0,0.0,
84,742,466,206.773,197.03,0.346572,0.182224,
84,748,450,203.224,195.519,0.0,0.0,
84,750,514,215.399,204.356,-0.463475,-0.502121,
84,751,475,216.795,210.033,0.0,0.0,
84,753,486,211.217,204.194,0.280437,-0.24042,
84,754,520,218.991,209.013,-2.20599,-1.00655,
84,756,557,257.425,241.603,-0.154903,0.212745,
84,762,617,341.86,320.614,-4.27361,-1.57829,
84,765,573,271.009,254.954,1.54916,0.514526,
84,772,478,1108.15,979.776,-5.70339,-3.1702,
84,772,528,256.611,234.257,3.07064,0.5859,
84,776,558,285.221,258.335,-19.4995,-14.4323,
84,781,615,301.19,279.25,1.54916,0.514526,
85,459,515,403.392,369.899,-1.45826,-0.859203,
85,461,598,251.539,244.417,-17.1006,-10.8196,
85,476,609,235.037,225.711,-2.03333,-0.839696,
85,490,444,199.955,191.413,-17.1006,-10.8196,
85,493,527,234.568,223.382,-0.952136,-0.49809,
85,500,546,233.466,221.288,-4.89111,-4.34589,
85,502,531,223.903,212.095,-1.30142,-0.873008,
85,505,444,206.306,195.416,-1.98629,-0.878873,
85,516,474,209.465,203.712,-0.380138,-0.301567,
85,523,435,262.41,238.398,0.623329,-0.630544,
85,530,488,238.234,228.995,-0.0962142,0.142759,
85,532,539,214.408,202.55,1.54277,-0.133719,
85,534,530,219.604,211.807,-0.691557,-0.514455,
85,534,558,219.626,211.825,1.54277,-0.133719,
85,545,519,248.771,231.648,-2.06549,-0.370235,
85,552,572,236.64,227.973,1.19921,0.905865,
85,554,488,246.546,225.258,-0.370124,0.0633998,
85,566,488,240.854,226.485,2.36026,3.53229,
85,569,526,251.5,242.493,5.42972,1.82919,
85,588,450,234.208,226.263,3.47464,0.762927,
85,596,507,218.458,208.848,-1.73296,-0.439588,
85,609,517,227.287,219.201,-0.445178,0.254611,
85,610,460,259.939,241.451,4.70747,3.35156,
85,615,508,234.731,223.573,-0.648394,-0.221967,
85,621,475,287.049,255.193,3.49991,2.53845,
85,632,559,282.71,247.431,-0.567858,-0.277468,
85,636,512,231.909,225.13,3.49991,2.53845,
85,642,524,229.192,217.751,-1.12242,-0.333287,
85,643,541,226.187,213.508,-4.73502,2.08739,
85,648,429,297.148,252.938,-0.82453,-0.0351998,7
85,650,416,292.705,241.008,8.97182,11.1211,
85,650,574,244.536,230.753,-0.460602,-0.278964,
85,650,583,243.083,234.551,6.14733,6.15902,
85,652,526,222.781,213.254,-1.14118,-0.405023,
85,653,543,220.338,211.106,6.14733,6.15902,
