Z,Y,X,raw core,raw hollow,DoG core,DoG hollow,override
67,704,553,254.535,224.399,-0.832579,-0.29221,7
67,705,469,218.581,209.303,-1.01131,-0.131573,
67,705,565,231.124,213.711,-0.270492,-0.394462,
67,707,514,216.679,202.921,1.14769,0.148723,
67,708,465,209.013,195.914,-0.803266,-0.129085,
67,713,453,242.236,220.638,0.498198,-0.438454,
67,717,570,221.327,210.695,-0.803266,-0.129085,
67,718,451,201.268,191.724,0.42091,-0.160082,
67,725,543,208.465,194.134,-0.811248,-0.00563929,
67,730,541,213.263,199.272,-0.871407,0.517178,
67,731,459,230.632,206.342,-0.811248,-0.00563929,
67,732,507,212.636,201.994,1.04589,0.404524,
67,733,432,210.787,197.568,0.904933,0.249265,
67,736,500,208.832,198.56,-0.627787,-0.363966,
67,736,528,221.398,207.079,0.904933,0.249265,
67,737,569,256.899,237.721,1.23969,-0.0125768,
67,739,555,222.621,218.175,1.74898,0.535319,
67,740,415,267.632,226.583,-1.69115,-0.327682,
67,740,449,199.633,188.914,1.74898,0.535319,
67,742,482,215.194,203.377,-0.304895,-0.254159,
67,752,463,203.593,189.394,1.10763,0.776648,
67,766,428,288.45,258.293,-2.13015,-0.510491,
67,766,574,249.014,237.756,2.03029,1.13425,
67,771,557,227.87,218.172,-2.13015,-0.510491,
67,772,565,240.229,230.361,2.10232,1.02812,
67,776,519,212.673,202.662,-0.689529,-0.682477,
68,434,614,214.177,199.001,2.10232,1.02812,
68,442,625,203.309,192.868,0.35785,0.074714,
68,444,513,267.865,256.727,1.90555,0.845278,
68,452,413,219.247,204.28,-1.45931,0.122852,
68,460,520,346.284,311.33,1.66358,0.596643,7
68,465,605,219.53,208.565,-0.329131,-0.222057,
68,471,610,218.103,209.374,1.56822,0.21504,
68,478,620,224.181,215.306,-1.651,-0.890997,
68,482,581,245.017,232.418,1.56822,0.21504,
68,482,596,229.28,217.618,-2.06463,-0.463767,
68,487,627,227.565,216.924,-0.664374,0.192087,
68,487,633,227.673,216.651,0.280161,-0.00580252,
68,494,439,252.749,220.827,0.33647,0.296265,
68,497,467,260.603,246.853,-0.698782,-0.184392,
68,501,484,235.238,221.005,0.696247,0.174588,
68,501,588,216.88,207.786,1.9031,0.586149,
68,502,577,211.719,201.735,0.696247,0.174588,
68,503,472,234.598,225.312,2.02929,0.204953,
68,505,635,217.42,206.152,0.723139,-0.0964866,
68,509,490,223.549,212.419,-0.306612,-0.606814,
68,512,420,192.591,178.366,-0.838461,-0.595237,
68,514,531,247.532,234.175,-1.69479,-0.61231,
68,518,575,242.299,210.606,-0.43208,-1.3329,
