Z,Y,X,raw core,raw hollow,DoG core,DoG hollow,override
saved,parameters,"(core, vicinity, zerolvl, toplvl,transp):",-1.5795073582403063e-12,1006.3100683593756,98.970000000000013,9897.0,0.8
108,564,423,283.257,261.839,-3.00281,-0.358961,
108,564,433,273.774,255.88,0.562542,-0.0106619,
108,564,698,205.547,197.687,-3.00281,-0.358961,
108,565,415,266.604,255.556,-0.633355,-0.387013,
108,565,564,225.391,216.332,-3.00281,-0.358961,
108,566,573,225.044,216.539,0.0,0.0,
108,568,598,216.626,209.146,-2.07872,-0.0781605,
108,568,703,207.814,201.08,1.06081,-0.111267,
108,569,496,237.326,230.604,-2.07872,-0.0781605,
108,571,489,236.635,228.221,-2.31133,-0.579494,
108,571,725,199.206,197.122,0.386433,-0.314036,
108,572,596,218.434,209.718,0.0,0.0,
108,572,682,207.238,201.238,0.828579,-0.239003,
108,573,467,241.416,232.58,0.0,0.0,
108,574,412,258.087,245.822,0.828579,-0.239003,
108,574,501,229.601,219.508,0.0,0.0,
108,575,591,215.419,210.412,-0.919239,0.0381013,
108,575,615,231.929,226.939,-1.20101,0.0323489,
108,575,706,199.194,191.248,0.621782,-0.368522,
108,576,577,213.798,210.18,-1.71562,-0.706097,
108,576,692,207.644,195.691,0.621782,-0.368522,
108,576,700,200.065,193.146,0.0,0.0,
108,577,512,235.294,222.874,0.695948,-0.159035,
108,577,580,218.264,208.546,0.0,0.0,
108,577,674,208.47,197.356,0.695948,-0.159035,
108,578,385,279.236,269.763,0.0,0.0,
108,578,482,237.957,225.38,-0.308194,0.336167,
108,578,496,226.388,215.439,0.469308,-0.0369701,
108,579,394,278.956,266.963,-0.783086,0.625336,
108,579,432,240.347,233.806,0.75465,-0.089292,
108,580,369,294.181,286.785,-0.783086,0.625336,
108,580,425,243.937,233.609,0.850206,-0.248878,
108,580,467,229.841,222.6,0.0570627,0.606244,
108,580,614,231.294,222.368,0.0,0.0,
108,580,711,205.022,195.362,0.0570627,0.606244,
108,582,558,221.855,208.936,0.0,0.0,
108,582,575,211.437,205.606,0.0570627,0.606244,
108,583,404,263.489,257.709,0.0,0.0,
108,583,728,207.168,197.232,1.16367,0.482302,
108,584,597,216.66,211.82,0.0,0.0,
108,585,365,296.373,283.451,1.16367,0.482302,
108,585,464,235.607,229.062,0.0,0.0,
108,585,615,229.922,222.605,1.16367,0.482302,
108,586,432,235.449,228.264,0.0,0.0,
108,586,437,238.236,228.859,1.54677,0.44667,
108,586,442,232.873,228.739,-0.136151,0.175874,
108,586,569,211.189,203.665,1.54677,0.44667,
108,587,687,200.399,192.559,0.0,0.0,
108,587,723,205.639,197.431,1.54677,0.44667,
108,588,372,298.391,284.042,0.0,0.0,
108,589,626,232.575,220.116,1.003,0.454728,
108,591,512,221.822,212.009,-1.22328,-0.161276,
108,591,548,212.523,208.122,1.003,0.454728,
108,591,554,215.231,206.263,-1.02762,-0.645931,
108,591,583,217.319,208.471,1.003,0.454728,
108,591,674,205.063,195.3,-1.20101,0.0323489,
108,592,433,240.717,232.444,-0.070664,0.280195,
108,592,580,212.487,207.066,-1.34395,-0.366699,
108,592,632,223.307,214.585,-0.070664,0.280195,
108,593,574,208.15,204.527,-0.0193893,-0.439373,
108,594,442,235.87,227.757,-0.955192,0.00471251,
108,594,705,202.689,195.417,-2.11195,0.252606,
108,595,393,273.681,259.906,-0.955192,0.00471251,
108,595,410,259.756,249.153,-0.0423748,0.456863,
108,595,654,221.469,213.818,-0.955192,0.00471251,
108,596,508,234.974,225.064,0.469308,-0.0369701,
108,596,511,231.517,223.673,-0.955192,0.00471251,
108,596,520,228.087,220.001,0.0,0.0,
108,596,585,218.037,212.771,-0.955192,0.00471251,
108,596,728,206.349,201.494,0.0,0.0,
108,597,382,280.175,269.06,-2.64114,-0.0793243,
108,597,463,235.639,230.81,0.865665,0.32042,
108,597,567,212.539,206.368,-2.64114,-0.0793243,
108,598,468,240.074,233.333,0.0,0.0,
108,598,712,204.475,197.442,-1.26393,-0.271218,
108,599,397,266.493,257.306,-0.561045,-0.269478,
108,600,542,218.473,212.45,-1.26393,-0.271218,
108,601,488,224.84,216.311,0.0,0.0,
108,602,421,255.258,245.27,1.05846,-0.454781,
108,603,527,222.915,213.304,0.0,0.0,
108,604,373,279.082,273.293,1.82551,-0.128665,
108,605,590,230.179,222.919,0.878246,0.253964,
108,606,382,280.97,266.052,1.82551,-0.128665,
108,606,467,237.063,229.085,0.896697,-0.455984,
108,606,566,217.4,208.764,1.82551,-0.128665,
108,606,641,259.427,236.928,0.0,0.0,
108,608,362,274.311,265.053,1.57575,0.365224,
108,608,623,241.991,232.811,-0.0193893,-0.439373,
108,608,669,210.716,204.008,1.57575,0.365224,
108,609,684,211.144,202.625,-0.885753,-0.583394,
108,610,378,274.23,263.199,1.57575,0.365224,
108,610,558,217.118,211.729,-0.884566,-0.0463519,
108,611,412,251.371,241.461,1.57575,0.365224,
108,611,484,221.428,210.38,0.0,-0.231864,
108,611,518,221.441,209.899,1.33518,0.59706,
108,613,494,216.282,212.337,0.0,0.0,
108,613,639,237.002,225.635,1.33518,0.59706,
108,613,693,210.313,197.445,0.0,0.0,
108,614,659,216.43,207.786,0.831043,0.636526,
108,615,372,272.804,258.084,1.49664,-0.161709,
108,617,377,273.051,260.3,0.367689,0.540549,
108,617,402,266.074,254.892,0.0,0.0,
108,617,494,221.693,211.471,-0.826159,0.463022,
108,617,651,226.009,215.568,-0.136151,0.175874,
108,618,485,225.057,209.71,-0.826159,0.463022,
108,618,542,217.348,207.324,1.4369,0.0250436,
108,618,709,212.416,203.514,-0.826159,0.463022,
108,619,705,208.955,199.56,0.377077,0.0458491,
108,620,553,210.538,207.014,-0.826159,0.463022,
108,621,364,274.126,262.653,0.0,0.0,
108,622,561,221.055,209.097,-0.826159,0.463022,
108,624,501,215.5,209.923,0.0,0.0,
108,627,679,217.834,209.128,-0.870396,0.543753,
108,629,547,219.175,212.218,-0.633355,-0.387013,
108,633,526,221.653,210.477,-0.870396,0.543753,
108,634,364,294.39,275.649,0.0,0.0,
108,634,508,220.971,212.098,-0.870396,0.543753,
108,634,558,225.099,213.895,0.0,0.0,
108,634,696,206.17,200.081,0.567675,0.251956,
108,635,512,219.65,210.496,0.0,0.0,
108,635,692,210.267,199.84,2.0288,-0.298769,
108,636,552,220.915,214.124,-0.884566,-0.0463519,
108,637,528,220.797,214.013,2.0288,-0.298769,
108,637,566,223.618,216.961,0.0,0.0,
108,638,532,225.429,214.615,1.80434,-0.611164,
108,639,544,222.243,212.951,-1.69699,-0.354684,
108,639,560,224.274,212.116,1.80434,-0.611164,
108,640,556,220.543,212.453,-1.15321,0.0967909,
108,640,580,250.479,241.335,1.80434,-0.611164,
108,640,674,228.609,219.0,0.0,0.0,
108,642,561,227.913,218.467,0.161531,-0.568025,
108,643,667,225.707,217.933,0.213927,-0.629355,
108,644,482,238.558,223.198,0.161531,-0.568025,
108,644,532,232.459,223.658,-0.509051,-0.02922,
108,645,544,231.919,217.039,0.161531,-0.568025,
108,646,571,231.578,226.859,-1.64606,-0.287643,
108,646,683,216.952,208.347,0.161531,-0.568025,
108,648,551,225.977,219.246,0.0,0.0,
108,648,670,222.671,216.344,0.161531,-0.568025,
108,650,542,232.663,224.623,0.0,0.0,
108,650,565,227.499,219.624,-1.06473,-0.320787,
108,651,683,213.798,207.649,1.76451,0.45471,
108,657,544,233.241,222.976,-1.06473,-0.320787,
108,657,559,238.175,231.512,-0.263336,-0.0800171,
108,657,680,223.432,216.679,-1.06473,-0.320787,
108,659,503,226.05,217.004,-0.394485,-0.826633,
108,660,489,231.699,222.728,-1.0906,0.0701149,
108,660,526,228.172,217.698,1.21155,-0.179438,
108,662,509,232.607,219.676,-1.0906,0.0701149,
108,663,567,244.956,235.878,0.0,0.0,
108,664,483,230.206,222.51,-0.0206494,0.321389,
108,664,493,233.433,219.47,0.58147,-0.00331329,
108,664,553,234.624,228.671,1.86595,0.241572,
108,667,565,243.385,236.704,0.0508426,-0.593272,
108,670,551,231.324,223.02,2.77633,0.0416756,
108,671,482,225.952,219.807,-2.01675,-0.859663,
108,671,557,230.52,222.221,1.23492,0.209862,
108,671,578,258.212,244.757,0.571816,-0.181126,
108,672,498,229.906,222.608,-1.00525,0.377072,
108,673,529,230.311,216.691,0.913862,-0.237664,
108,676,642,248.353,235.368,-1.69471,0.080365,
108,677,678,230.823,216.367,1.63129,0.0412604,
108,678,511,225.059,216.963,-1.42889,-0.353114,
108,683,555,227.981,219.58,0.0,0.0,
108,683,675,218.868,212.808,-1.48354,-0.427282,
108,684,569,241.647,230.484,1.76451,0.45471,
108,684,589,251.129,240.562,-1.48354,-0.427282,
108,684,662,219.039,213.272,0.469308,-0.0369701,
108,685,454,254.374,240.461,-1.48354,-0.427282,
108,685,501,225.567,215.81,-1.20547,-0.944625,
108,686,526,232.69,220.523,-1.48354,-0.427282,
108,686,543,230.454,223.974,0.0,0.0,
108,687,678,218.364,210.253,-0.453006,-0.468608,
108,687,703,228.961,221.018,-0.154989,0.622483,
108,689,527,229.844,222.353,-0.453006,-0.468608,
108,689,658,216.166,209.638,0.0,0.0,
108,690,489,228.261,213.903,-0.453006,-0.468608,
108,690,610,247.858,240.794,0.0,0.0,
108,693,733,233.761,224.758,0.169998,-0.696826,
108,694,496,224.04,217.488,0.0,0.0,
108,694,518,232.343,221.907,-0.282028,-0.763315,
108,694,683,218.188,208.622,0.477617,0.186356,
108,695,514,232.04,219.002,-0.282028,-0.763315,
108,695,530,225.318,219.216,0.865665,0.32042,
108,695,538,221.086,215.135,-1.40438,-0.662396,
108,695,588,241.936,233.655,0.75465,-0.089292,
108,696,432,246.715,233.234,-1.40438,-0.662396,
108,696,669,216.648,208.39,0.0886978,-0.846856,
108,697,597,244.886,232.137,-1.40438,-0.662396,
108,697,614,229.363,223.522,-1.66609,-0.477543,
108,698,646,212.284,205.189,-1.42877,-0.57269,
108,699,493,231.368,217.935,-0.769684,-0.0294089,
108,699,518,235.518,221.434,-1.42877,-0.57269,
108,699,545,228.937,219.414,0.0,0.0,
108,699,683,210.049,206.212,-1.42877,-0.57269,
108,702,449,247.842,237.149,0.0,0.0,
108,703,576,228.652,221.21,-0.0772664,-0.740059,
108,704,502,224.103,218.518,0.0,0.0,
108,704,680,209.131,203.993,1.00675,-0.818568,
108,704,704,215.026,208.586,1.49664,-0.161709,
108,705,495,226.483,217.535,-0.427487,0.032219,
108,706,481,229.259,218.612,-0.558,0.235148,
108,706,717,210.139,203.868,-0.427487,0.032219,
108,706,732,214.628,210.718,0.605971,-0.419838,
108,707,579,226.82,216.42,-0.427487,0.032219,
108,707,595,225.561,217.792,-0.769684,-0.0294089,
108,708,691,207.842,201.883,-0.427487,0.032219,
108,708,699,212.563,203.77,0.0,0.0,
108,709,484,222.944,213.552,-0.458155,0.451764,
108,709,635,212.55,204.139,-0.595912,-0.729429,
108,709,726,206.316,202.286,-0.458155,0.451764,
108,710,417,292.334,278.97,0.0508426,-0.593272,
108,712,624,222.129,210.298,-0.458155,0.451764,
108,713,481,225.655,214.884,0.0,0.0,
108,713,616,220.582,211.633,0.921852,0.503965,
108,713,721,215.126,203.48,0.0,0.0,
108,715,571,221.332,215.921,2.15305,0.388589,
108,715,603,221.594,212.024,-0.25832,0.0167894,
108,715,669,203.834,198.634,2.08505,0.284013,
108,715,711,210.853,205.426,0.720867,0.346798,
108,717,698,209.057,204.737,0.825148,0.156601,
108,718,500,228.51,219.716,1.33477,-0.10014,
108,719,672,203.832,197.398,-0.781001,-0.226541,
108,719,706,213.916,203.14,0.850206,-0.248878,
108,720,391,324.841,299.39,1.00845,0.300373,
108,720,526,227.123,217.23,0.0,0.0,
108,720,574,228.488,217.5,1.09064,0.36418,
108,720,636,214.811,203.92,0.659249,0.0357834,
108,720,656,204.099,196.72,-0.931512,-0.153152,
108,721,483,219.336,212.821,0.93418,-0.298218,
108,721,514,228.438,216.409,-0.618748,-0.369023,
108,721,605,226.268,213.738,0.720867,0.346798,
108,721,701,209.484,200.579,-0.618748,-0.369023,
108,722,578,217.721,212.64,0.213927,-0.629355,
108,723,621,210.604,202.842,-0.618748,-0.369023,
108,723,708,207.862,201.134,0.865665,0.32042,
108,724,515,227.916,219.818,-0.618748,-0.369023,
108,724,526,230.837,216.782,0.0,0.0,
108,726,647,207.017,197.505,-1.22225,-0.212843,
108,727,378,280.509,269.658,-0.136151,0.175874,
108,727,568,231.43,218.33,-1.22225,-0.212843,
108,727,618,215.683,202.385,0.0,0.0,
108,727,665,205.134,194.882,-1.65093,0.0285112,
108,727,729,211.801,201.617,-1.113,0.120893,
108,728,477,226.01,215.597,-0.595865,0.0435823,
108,728,539,226.337,220.135,0.649101,-0.191715,
108,728,680,205.489,194.96,-0.595865,0.0435823,
108,729,487,220.404,214.188,-1.20547,-0.944625,
108,729,496,229.119,221.01,0.831009,-0.0164439,
108,730,595,214.179,207.627,0.423378,0.162323,
108,730,633,206.264,200.74,1.18841,0.0514599,
108,730,643,203.52,196.889,-1.99436,-0.205352,
108,730,709,210.532,198.794,1.18841,0.0514599,
108,731,590,216.328,206.117,0.899042,0.291933,
108,732,493,229.062,216.81,0.514978,0.166569,
108,732,609,213.401,206.827,0.840913,0.207555,
108,732,673,199.684,193.835,0.514978,0.166569,
108,733,475,228.557,217.79,0.0,0.0,
108,733,620,208.195,202.995,0.514978,0.166569,
108,735,689,204.493,199.427,0.0,0.0,
108,736,633,208.648,200.922,-0.96721,-0.327824,
108,738,571,224.123,214.821,1.33477,-0.10014,
108,738,669,200.083,189.467,-0.182144,-0.725408,
108,738,682,201.8,194.334,0.0,0.0,
108,739,724,211.541,202.61,0.484857,-0.57992,
108,740,732,210.077,201.677,-1.02762,-0.645931,
108,741,390,279.033,268.563,0.484857,-0.57992,
108,741,654,200.507,193.47,0.423378,0.162323,
108,744,593,215.469,211.992,0.413571,0.568967,
108,744,731,208.603,204.43,-1.99436,-0.205352,
108,746,390,290.96,271.829,1.06329,2.15326,
108,746,478,229.824,223.763,0.0,-0.00137734,
108,746,599,213.159,206.459,1.06329,2.15326,
108,747,655,200.054,194.212,0.0,0.0,
108,747,675,205.019,195.763,8.37209,3.11505,
108,747,687,197.52,193.882,-1.14639,0.203073,
108,747,713,212.814,202.321,8.37209,3.11505,
108,748,645,211.146,198.734,0.0,0.0,
108,749,730,211.895,206.543,7.54203,2.21662,
108,751,733,211.394,205.031,0.0508426,-0.593272,
108,752,371,276.234,250.187,7.54203,2.21662,
108,752,527,228.771,219.106,-2.24391,-0.793942,
108,753,573,217.959,205.34,3.56923,1.7372,
108,753,643,204.743,196.851,0.0,0.0,
108,754,675,200.211,194.971,-0.116147,-0.532837,
108,754,687,201.732,193.37,-1.99436,-0.205352,
108,754,729,207.399,203.87,-0.116147,-0.532837,
108,755,481,227.132,220.677,0.689177,0.419356,
108,755,536,220.523,212.235,-0.116147,-0.532837,
108,757,669,201.474,195.695,0.0,0.0,
108,757,696,204.364,196.097,-0.889942,-0.427118,
109,565,694,206.488,200.589,-1.00986,-0.403041,
109,566,418,259.975,253.972,-0.91306,-0.357635,
109,567,677,202.638,196.973,-1.71562,-0.706097,
109,569,561,225.514,219.125,-0.91306,-0.357635,
109,570,602,220.28,210.719,0.93418,-0.298218,
109,571,443,258.167,242.471,-0.311555,-0.570146,
109,572,719,203.677,197.879,-0.0345161,-0.551038,
109,573,703,202.812,194.428,-1.1072,-0.376335,
109,576,561,220.75,211.023,-0.394485,-0.826633,
109,577,418,251.284,237.689,-1.15189,-0.174134,
109,578,732,209.456,199.802,0.0273829,-0.857451,
109,579,446,248.927,233.779,-1.15189,-0.174134,
109,580,597,227.34,212.421,-0.0137612,-0.199464,
109,581,502,218.884,206.703,-1.15189,-0.174134,
109,581,564,215.048,209.355,-0.25832,0.0167894,
109,582,381,281.686,276.227,1.52271,-0.0826673,
109,582,436,238.834,230.61,-2.24391,-0.793942,
109,584,618,229.143,221.395,-0.349161,-0.675237,
109,584,676,204.772,196.107,-1.14639,0.203073,
109,585,604,228.345,215.316,-0.237892,-1.01817,
109,585,627,232.376,224.416,-1.02762,-0.645931,
109,585,694,197.147,189.821,-0.237892,-1.01817,
109,586,401,277.689,260.106,0.931273,0.226314,
109,586,584,215.931,207.065,-0.237892,-1.01817,
109,586,671,210.99,200.162,0.0,0.0,
109,586,717,203.416,193.793,0.0442236,-1.17365,
109,587,536,226.722,214.646,-0.897863,0.114432,
109,588,640,236.853,224.746,-0.059127,-1.01345,
109,589,362,291.633,275.785,0.548936,-0.221943,
109,589,387,279.879,271.256,-0.580265,-0.395894,
109,589,418,246.211,232.577,0.0,0.0,
109,589,703,199.212,191.99,-1.90463,-0.222998,
109,590,457,235.503,226.189,0.0,0.0,
109,590,669,209.93,203.822,-3.33247,-0.0994591,
109,592,725,207.085,199.888,-0.509051,-0.02922,
109,593,502,225.911,215.159,0.387601,-0.341459,
109,593,678,199.776,194.317,0.65995,0.161956,
109,594,380,288.1,274.306,0.387601,-0.341459,
109,594,487,225.672,217.487,0.0,0.0,
109,596,619,234.111,223.722,-0.964355,0.264674,
109,597,406,261.617,254.123,0.0,-0.231864,
109,597,493,231.788,221.882,-0.964355,0.264674,
109,597,564,214.961,206.972,0.0,0.0,
109,597,580,216.682,207.668,-0.964355,0.264674,
109,597,590,230.053,219.188,0.0,0.0,
109,597,634,227.626,218.844,-0.913095,0.51873,
109,599,709,204.647,196.752,0.473737,0.0444804,
109,602,696,202.055,194.506,-0.913095,0.51873,
109,604,378,278.872,265.839,0.850206,-0.248878,
109,605,362,281.367,267.401,0.434166,0.431878,
109,605,707,204.51,198.712,0.93418,-0.298218,
109,606,488,218.793,210.653,0.434166,0.431878,
109,606,524,218.404,210.88,-0.877165,-0.441072,
109,606,695,203.409,193.588,1.26973,0.341457,
109,606,711,208.337,199.605,0.0,0.0,
109,606,725,215.366,208.568,1.26973,0.341457,
109,608,448,253.307,241.305,0.0,0.0,
109,608,678,211.787,201.976,-0.23215,0.510806,
109,611,715,210.66,203.581,0.913862,-0.237664,
109,612,581,230.732,215.782,-0.23215,0.510806,
109,614,363,270.599,253.953,0.0,0.0,
109,614,510,219.628,208.57,-0.680345,0.452832,
109,615,699,205.984,201.16,-1.71562,-0.706097,
109,616,513,216.995,207.359,-0.680345,0.452832,
109,620,408,263.264,251.787,0.0,0.0,
109,620,521,220.693,210.426,1.82627,0.115217,
109,620,580,230.074,218.641,0.0,0.0,
109,622,369,277.777,267.849,1.48198,-0.048577,
109,622,542,216.864,206.252,-1.20101,0.0323489,
109,625,469,235.482,225.387,1.48198,-0.048577,
109,625,554,217.888,207.328,-1.66609,-0.477543,
109,625,561,218.596,208.788,1.48198,-0.048577,
109,626,520,226.412,210.662,0.0,0.0,
109,626,712,213.078,204.063,0.388912,-0.284255,
109,629,542,213.968,206.805,1.4154,-0.0765061,
109,630,559,221.319,213.43,0.388912,-0.284255,
109,630,569,225.276,214.212,0.530021,-0.213949,
109,631,708,209.027,201.689,0.388912,-0.284255,
109,631,724,211.167,204.801,-0.808579,-0.288463,
109,636,477,231.165,222.1,0.388912,-0.284255,
109,636,517,219.16,209.395,0.0,0.0,
109,636,563,224.648,214.714,-1.09931,-0.340185,
109,638,513,219.627,210.101,-0.0193893,-0.439373,
109,639,715,220.344,210.876,-1.09931,-0.340185,
109,640,504,219.629,212.354,0.0,0.0,
109,640,650,233.187,223.421,-1.81246,-0.108079,
109,644,549,232.506,218.169,0.0,0.0,
109,645,508,218.772,210.823,-1.81246,-0.108079,
109,646,514,223.688,216.867,0.0,0.0,
109,646,517,227.335,216.849,-1.08048,0.244853,
109,647,526,228.485,221.785,0.0,0.0,
109,649,482,238.588,225.288,0.838034,0.503767,
109,650,501,220.061,210.756,-0.0137612,-0.199464,
109,650,661,228.485,219.055,0.838034,0.503767,
109,650,691,217.584,207.212,-1.66609,-0.477543,
109,650,733,250.638,238.223,0.838034,0.503767,
109,651,558,234.642,223.025,-1.82702,-0.0843692,
109,653,699,230.711,217.805,0.838034,0.503767,
109,654,520,234.728,224.841,0.0,0.0,
109,657,697,241.315,231.335,2.57626,0.506101,
109,658,533,230.304,221.837,0.765073,0.0894598,
109,659,552,237.771,227.485,0.742981,0.578147,
109,659,564,233.189,228.756,0.0,0.0,
109,661,559,242.48,229.994,0.0920315,0.441261,
109,664,677,232.491,219.981,-0.13874,-0.269641,
109,665,479,235.116,223.368,0.0920315,0.441261,
109,665,687,239.547,225.79,0.0,0.0,
109,668,636,258.116,243.016,0.0920315,0.441261,
109,669,514,230.329,219.087,0.0,0.0,
109,670,665,235.264,222.074,0.553457,0.252231,
109,670,676,227.955,218.087,-1.22437,0.0447348,
109,671,491,232.276,217.997,0.965816,0.205944,
109,672,485,226.966,218.567,-1.51173,-0.452031,
109,674,566,246.406,231.869,0.965816,0.205944,
109,677,494,224.655,218.592,0.0,0.0,
109,677,559,230.057,221.293,0.965816,0.205944,
109,678,690,238.049,227.389,0.0,0.0,
109,680,476,230.932,221.741,0.972351,0.191656,
109,680,487,226.982,215.13,0.0,0.0,
109,683,471,231.281,223.474,0.972351,0.191656,
109,683,698,237.17,224.211,0.0,0.0,
109,684,505,227.47,216.099,0.602048,0.0476203,
109,687,480,227.901,217.52,0.0,0.0,
109,687,654,219.386,212.191,0.602048,0.0476203,
109,687,688,223.666,217.874,0.0,0.0,
109,688,510,224.677,215.574,-0.370967,-0.0989954,
109,689,534,230.443,221.143,0.0886978,-0.846856,
109,690,613,253.77,242.7,-0.370967,-0.0989954,
109,691,501,225.048,214.86,0.0,0.0,
109,691,522,225.86,219.715,-0.370967,-0.0989954,
